Date,Open,High,Low,Close,Volume,Change %,SMA,close_diff,EMA12,EMA26,MACD,signal_line,MA15,MA30,MA45,TRIX,RSI,ATR,W%,ROC,SO %K,SO %D,ADX,VAR,CCI,upper_band,lower_band,VolatilityIndex,Daily_Return,Daily_Return1,Daily_Return2,Daily_Return3,label_1d,label_3d,label_7d,label_10d
2013-01-02,8571.530273,8632.009766,8571.080078,8632.009766,4202600000,,,,8632.009766,8632.009766,0.0,0.0,8632.009766,8632.009766,8632.009766,0.0,,,,,,,,5314634.279545508,,,,,,,,,2,2,2,2
2013-01-03,8615.660156,8647.650391,8588.469727,8607.790039,3829730000,-0.28058039386605893,,-24.219726999999693,8628.283654153845,8630.215712148149,-1.9320579943032499,-0.38641159886065,8628.982300124999,8630.447202967742,8630.956734391304,-0.00016972658858384028,,,,,,,,5314634.279545508,,,,,-0.28058039386606154,,,,2,2,2,2
2013-01-04,8611.509766,8674.480469,8606.549805,8667.679688,3424290000,0.6957610342335663,,59.889649000000645,8634.344582437869,8632.990821470508,1.3537609673603583,-0.03837708561644837,8633.819473609374,8632.849298776275,8632.553384548204,0.0001123856163850163,,,,,,,,5314634.279545508,,,,,0.6957610342335704,,,,1,2,2,2
2013-01-07,8637.099609,8641.950195,8608.730469,8636.910156,3304970000,-0.3549915676117954,,-30.769532000000254,8634.739286062812,8633.281142546766,1.4581435160453111,0.26092703471590356,8634.205808908202,8633.111289564902,8632.742809393934,0.00012678697459964625,,,,,,,,5314634.279545508,,,,,-0.35499156761179396,0.05676997747734822,,,2,2,2,2
2013-01-08,8619.139648,8620.150391,8573.259766,8604.379883,3601600000,-0.37664248455104854,,-32.53027300000031,8630.068608668533,8631.140308506265,-1.0716998377320124,-0.005598339773679628,8630.477568169677,8631.257650431682,8631.509638681155,-9.037610970262645e-05,,,,,,,,5314634.279545508,,,,,-0.37664248455104926,-0.03961709085083686,,,2,2,2,2
2013-01-09,8623.969727,8653.110352,8618.679688,8636.099609,3674390000,0.3686462758655251,,31.719726000001174,8630.996454873373,8631.507664098393,-0.5112092250201385,-0.10672051682297143,8631.180323273467,8631.570034855446,8631.70920260806,-4.514883122573677e-05,,,,,,,,5314634.279545508,,,,,0.36864627586551635,-0.3643429399418225,,,2,2,2,2
2013-01-10,8676.629883,8717.049805,8656.160156,8713.75,4081840000,0.8991372785820628,,77.65039099999922,8643.72776950824,8637.599688979994,6.128080528245846,1.140239692190792,8641.501532864284,8636.871968090578,8635.276193799014,0.0005361223740626346,,,,,,,,5314634.279545508,,,,,0.8991372785820678,0.8896682101830131,,,1,1,2,2
2013-01-11,8714.700195,8716.120117,8684.769531,8712.400391,3340650000,-0.015488268541108408,,-1.3496090000007825,8654.29278819928,8643.140481722216,11.152306477064485,3.142653049165531,8650.363890131248,8641.744769568606,8638.629419764275,0.0009977416721826577,,,,,,,,5314634.279545508,,,,,-0.01548826854110782,1.255413050897716,0.9313083184479799,,2,1,1,2
2013-01-14,8715.19043,8721.889648,8688.55957,8717.44043,3003010000,0.05784902866960984,,5.040039000001343,8664.007810014777,8648.644181594644,15.363628420132954,5.586848123359016,8658.748457614842,8646.62836056418,8642.055985426698,0.0014024552804448357,,,,,,,,5314634.279545508,,,,,0.0578490286696162,0.9418698797224557,1.2738506690242128,,2,1,1,2
2013-01-15,8689.25,8736.980469,8671.05957,8733.099609,3135350000,0.17963046751785505,,15.659179000000222,8674.637317550965,8654.900139180225,19.737178370740367,8.416914172835286,8668.042351537986,8652.207150785845,8646.014403842928,0.0018315029344737619,,,,,,,,5314634.279545508,,,,,0.17963046751786316,0.2220583445703719,0.7547570209657315,,2,2,1,2
