Date,Open,High,Low,Close,Adj Close,Volume,Change %,SMA,close_diff,EMA12,EMA26,MACD,signal_line,MA15,MA30,MA45,TRIX,RSI,ATR,W%,ROC,SO %K,SO %D,ADX,VAR,CCI,upper_band,lower_band,VolatilityIndex,Daily_Return,Daily_Return1,Daily_Return2,Daily_Return3,label_1d,label_3d,label_7d,label_10d
2013-04-04,63.240002,63.240002,62.639999,62.919998,24.687744,275,,,,62.919998,62.919998,0.0,0.0,62.919998,62.919998,62.919998,0.0,,,,,,,,304.8116637985239,,,,,,,,,2,2,2,2
2013-04-05,63.200001,63.200001,62.639999,62.84,24.656355,525,-0.12714240709288394,,-0.07999799999999624,62.90769061538461,62.914072222222224,-0.006381606837614129,-0.001276321367522826,62.90999825,62.91483683870968,62.916519826086954,-7.690490070105772e-05,,,,,,,,304.8116637985239,,,,,-0.12714240709288682,,,,2,2,2,2
2013-04-08,63.720001,63.720001,62.439999,63.200001,24.797607,5050,0.5728851050286421,,0.3600009999999969,62.95266144378697,62.93525213168724,0.017409312099729846,0.0024608053259277084,62.94624859375,62.93323452653487,62.92884509451795,0.00020680607113612897,,,,,,,,304.8116637985239,,,,,0.5728851050286392,,,,1,2,2,2
2013-04-09,62.040001,62.48,61.200001,61.200001,24.012873,3675,-3.164556911953209,,-2.0,62.683021375512055,62.80671501082152,-0.12369363530946487,-0.02277008280115081,62.72796764453125,62.82141300869391,62.853677959973695,-0.001486712746104841,,,,,,,,304.8116637985239,,,,,-3.164556911953213,-2.73362532529006,,,0,0,2,2
2013-04-10,60.599998,61.080002,60.080002,60.080002,23.57342,1825,-1.8300636955871918,,-1.119999,62.28255685620251,62.604736269279186,-0.3221794130766753,-0.08265194885625571,62.39697193896484,62.64454778232656,62.73308335301832,-0.003946495694600849,,,,,,,,304.8116637985239,,,,,-1.8300636955871945,-4.392103755569705,,,0,0,2,2
2013-04-11,60.560001,61.040001,59.919998,60.599998,23.777454,975,0.865505963198876,,0.519995999999999,62.02370164755597,62.45623713822147,-0.4325354906655008,-0.15262865721810473,62.17235019659424,62.512641344757114,62.64034051158275,-0.005432460063015677,,,,,,,,304.8116637985239,,,,,0.8655059631988679,-4.113928732374547,,,1,0,2,2
2013-04-12,60.360001,60.439999,60.0,60.360001,23.683285,1050,-0.396034666535805,,-0.23999700000000246,61.76774770177812,62.3009603872421,-0.5332126854639796,-0.2287454628672797,61.945806547019956,62.37376132251472,62.54119531542698,-0.0068427661693443555,,,,,,,,304.8116637985239,,,,,-0.3960346665358016,-1.3725489971805775,,,2,0,2,2
2013-04-15,60.639999,60.639999,59.200001,59.200001,23.22814,2275,-1.9218024863849714,,-1.1599999999999966,61.37270974765841,62.07125969189083,-0.6985499442324183,-0.32270635914030743,61.60258085364246,62.169002592029905,62.39592599736494,-0.009077864128683144,,,,,,,,304.8116637985239,,,,,-1.9218024863849763,-1.4647153307351755,-5.912264968603463,,0,0,0,2
2013-04-16,59.919998,59.919998,59.639999,59.639999,23.400778,250,0.7432398523101513,,0.4399980000000028,61.106138863403274,61.89116630730633,-0.7850274439030542,-0.4151705760928568,61.35725812193715,62.005841069963466,62.27610308443603,-0.010414636046622022,,,,,,,,304.8116637985239,,,,,0.7432398523101423,-1.584156817958965,-5.09229949077021,,1,0,0,2
2013-04-17,58.84,59.52,58.16,58.599998,22.992718,925,-1.7437978159590584,,-1.0400010000000037,60.720578730572,61.647376062320674,-0.9267973317486735,-0.5174959272240202,61.012600606695,61.78610925899809,62.11627242859099,-0.01245259288847883,,,,,,,,304.8116637985239,,,,,-1.7437978159590573,-2.9158432253836404,-7.278485644327761,,0,0,0,2
2013-04-18,58.32,58.32,58.32,58.32,22.882856,25,-0.47781230299700495,,-0.2799979999999991,60.35125892586862,61.40090376140803,-1.0496448355394108,-0.6239257088870983,60.676025530858126,61.56248930680467,61.95121710560878,-0.014309061506174814,,,,,,,,304.8116637985239,,,,,-0.4778123029970054,-1.4864881505660785,-4.705883910034577,-7.3108680009811815,2,0,0,0
2013-04-19,58.32,59.119999,58.32,59.119999,23.196747,300,1.37174039780521,,0.7999989999999997,60.16183432188883,61.23194785315558,-1.070113531266749,-0.7131632733630284,60.48152221450086,61.404909287010824,61.82812066623448,-0.014934742679543226,,,,,,,,304.8116637985239,,,,,1.371740397805212,-0.8718980696160024,-1.59787444747422,-5.919797899427122,1,0,0,0
2013-04-22,59.52,59.52,59.0,59.080002,23.181057,1000,-0.06765392536627335,,-0.039996999999999616,59.995398580059785,61.072544456625536,-1.0771458765657513,-0.7859597940035731,60.306332187688255,61.254915268494,61.708637245963416,-0.015371966115939424,,,,,,,,304.8116637985239,,,,,-0.06765392536627007,0.8191194818812126,-2.5082443072027805,-6.518985656345164,2,1,0,0
2013-04-23,59.32,59.32,59.0,59.0,23.149666,1200,-0.13541299473889268,,-0.08000200000000035,59.842260336973666,60.919022645023645,-1.0767623080499789,-0.8441202968128543,60.14304066422722,61.109436864075036,61.5908704091824,-0.015690575460738043,,0.9171427142857144,,,15.10791095181462,,,304.8116637985239,,,,,-0.13541299473889717,1.1659807956104247,-2.2531493993845313,-3.5947728170788764,2,1,0,0
2013-04-24,59.48,59.599998,59.48,59.599998,23.385084,450,1.0169457627118739,,0.5999979999999994,59.80498920820849,60.82131711576263,-1.0163279075541425,-0.878561818961112,60.075160331198816,61.01205371155407,61.50431073921795,-0.015232970975444895,,0.9171423571428576,,,25.899239946179883,,,304.8116637985239,,,,,1.0169457627118632,0.8119063060200651,0.6756705966947518,-0.7989413848554816,1,1,1,0
2013-04-25,59.400002,59.599998,59.119999,59.119999,23.196747,625,-0.8053674766901775,,-0.4799989999999994,59.69960609925333,60.69529355163206,-0.995687452378732,-0.9019869456446361,59.95576516479896,60.88998566564735,61.400645011425866,-0.015215157767064887,,0.9114278571428578,,,17.26616595932271,19.424438952439072,,304.8116637985239,,,,,-0.8053674766901827,0.06769972688897272,-0.8718980696160024,-2.4422426548594927,0,2,0,0
2013-04-26,59.639999,60.16,59.200001,59.560001,23.369389,875,0.7442523806537871,,0.4400019999999998,59.6781283916759,60.61119780706672,-0.9330694153908254,-0.908203439593874,59.90629464419909,60.80418020334753,61.32061701092909,-0.014642474308247841,,0.8942849285714287,,,32.40743055555563,25.190945487019405,,304.8116637985239,,,,,0.744252380653795,0.9491542372881351,1.638230431338923,-1.3253810250930864,1,1,1,0
2013-04-29,59.560001,60.32,59.200001,59.560001,23.369389,725,0.0,,0.0,59.659954946802685,60.53333137691363,-0.8733764301109446,-0.9012380376972882,59.86300793867421,60.723910577325114,61.24406848871478,-0.014056914569768354,,0.8314277142857145,,,47.945206886844645,32.53960113390766,,304.8116637985239,,,,,0.0,-0.06710906265466589,2.1262019890260624,0.6081080978360109,2,2,1,1
2013-04-30,60.16,60.52,59.799999,60.080002,23.57342,975,0.8730708382627572,,0.5200010000000006,59.7245775703715,60.499751423068176,-0.7751738526966747,-0.8760252006971656,59.89013219633993,60.68236808846543,61.193456902248926,-0.012946415061842803,,0.8199991428571433,,,66.66671296294702,49.00645013511576,,304.8116637985239,,,,,0.8730708382627471,1.6238210694151065,1.6238210694151065,0.7377649352408562,1,1,1,1
2013-05-01,59.880001,59.919998,59.0,59.0,23.149666,1375,-1.7976064647933887,60.05400005,-1.0800020000000004,59.61310409800666,60.388658725063124,-0.775554627056465,-0.8559310859690256,59.77886567179743,60.57382821179024,61.098089210846794,-0.013011250437790764,32.624103855429624,0.8171419285714292,-84.89208904818537,,33.870981399589326,49.49430041646033,,304.8116637985239,-39.782954715574924,,,1.4365616914233432,-1.7976064647933938,-0.9402300043614839,-0.13541299473889717,0.6825972929214104,0,0,2,1
2013-05-02,60.119999,60.200001,60.0,60.0,23.542034,825,1.6949152542372836,59.90800015,1.0,59.67262654446718,60.35986918987326,-0.68724264540608,-0.8221933978564364,59.80650746282275,60.53680703683604,61.050346201679545,-0.011962251149252222,38.11074571082643,0.8599992857142864,-66.90648077221566,-4.640810700597924,74.19357830386217,58.243757555466175,,304.8116637985239,3.0778332469761085,,,1.2685078825146128,1.694915254237288,0.7387491481069657,1.694915254237288,2.880658436213991,1,1,1,1
2013-05-03,60.560001,60.880001,60.560001,60.759998,23.840231,525,1.26666333333334,59.80400005,0.7599980000000031,59.839914460703,60.38950836099376,-0.549593900290759,-0.767673498343301,59.925693779969905,60.55120645381436,61.037722366823914,-0.010247968790271277,41.97529349564213,0.8199995000000005,-53.237454453695186,-3.3099968173138135,95.58812662201238,67.88422877515463,,304.8116637985239,51.63665992671577,,,1.0878779322012,1.2666633333333384,1.1318175388875698,1.9463087901445963,2.7740172999664683,1,1,1,1
2013-05-06,61.439999,61.799999,60.119999,60.799999,23.855923,7050,0.0658344327134408,59.68399995000001,0.04000099999999662,59.987619774441,60.419915074994215,-0.4322953005532142,-0.7005978587852837,60.03498193247367,60.56725758582634,61.02738656826636,-0.008721914590873995,40.506312189536885,0.8885711428571434,-38.88891203703697,-3.797471458900769,72.52746498007282,80.76972330198247,,304.8116637985239,92.29503324155415,,,0.7832886302747708,0.06583443271343857,3.0508457627118637,2.8416779912327126,2.911301526360814,2,1,1,1
2013-05-07,61.0,61.560001,60.799999,60.799999,23.855923,1475,0.0,59.663999849999996,0.0,60.11260119375777,60.44806943980946,-0.3354682460516898,-0.627571936238565,60.13060906591446,60.58227316093432,61.01750015225478,-0.007402205824441129,48.1202892334089,0.8371427857142858,-27.47253501992718,-0.6535980285359809,71.26435955872401,79.79331705360308,,304.8116637985239,115.49501442277213,,,0.7467993144091094,0.0,1.3333316666666661,2.081930791102572,3.0508457627118637,2,1,1,1
