Date,Open,High,Low,Close,Volume,Change %,SMA,close_diff,EMA12,EMA26,MACD,signal_line,MA15,MA30,MA45,TRIX,RSI,ATR,W%,ROC,SO %K,SO %D,ADX,VAR,CCI,upper_band,lower_band,VolatilityIndex,Daily_Return,Daily_Return1,Daily_Return2,Daily_Return3,label_1d,label_3d,label_7d,label_10d
2013-01-02,1426.189941,1462.430054,1426.189941,1462.420044,4202600000,,,,1462.420044,1462.420044,0.0,0.0,1462.420044,1462.420044,1462.420044,0.0,,,,,,,,892897.7380684497,,,,,,,,,2,2,2,2
2013-01-03,1462.420044,1465.469971,1455.530029,1459.369995,3829730000,-0.2085617612062718,,-3.0500489999999445,1461.9508056923078,1462.1941144444443,-0.2433087521364996,-0.04866175042729992,1462.0387878749998,1462.2232666451614,1462.287433173913,-0.00012615766639065666,,,,,,,,892897.7380684497,,,,,-0.20856176120627243,,,,2,2,2,2
2013-01-04,1459.369995,1467.939941,1458.98999,1466.469971,3424290000,0.4865096599440566,,7.09997599999997,1462.6460618934912,1462.5108445596704,0.13521733382071943,-0.011885933577696052,1462.5926857656248,1462.49724757128,1462.4692826446126,6.525825566207363e-05,,,,,,,,892897.7380684497,,,,,0.48650965994404793,,,,2,2,2,2
2013-01-07,1466.469971,1466.469971,1456.619995,1461.890015,3304970000,-0.3123116115959057,,-4.579956000000038,1462.5297469868,1462.46485718488,0.06488980192011695,0.0034692135218665487,1462.5048519199217,1462.4580712763586,1462.444097094847,3.1987987544997184e-05,,,,,,,,892897.7380684497,,,,,-0.31231161159590076,-0.03624328059332953,,,2,2,2,2
2013-01-08,1461.890015,1461.890015,1451.640015,1457.150024,3601600000,-0.32423718278149494,,-4.739990999999918,1461.702097296523,1462.0711658378518,-0.3690685413287156,-0.07103833744824987,1461.8354984299315,1462.1156166133678,1462.2139200037666,-0.00019157127394575874,,,,,,,,892897.7380684497,,,,,-0.32423718278149116,-0.15211844889273515,,,2,2,2,2
2013-01-09,1457.150024,1464.72998,1457.150024,1461.02002,3674390000,0.2655866545145713,,3.869995999999901,1461.5971623278274,1461.993303183196,-0.39614085536868515,-0.13605884103233692,1461.73356362619,1462.0449329608925,1462.1620113079507,-0.00021295132296861316,,,,,,,,892897.7380684497,,,,,0.2655866545145732,-0.37163740872809564,,,2,2,2,2
2013-01-10,1461.02002,1472.300049,1461.02002,1472.119995,4081840000,0.7597414715782014,,11.099975000000086,1463.2160596620076,1462.7434285029594,0.4726311590482055,-0.014320841016228436,1463.0318675479161,1462.6949369634156,1462.5949671206486,0.00023036492814130211,,,,,,,,892897.7380684497,,,,,0.7597414715781983,0.6997776778713458,,,1,1,2,2
2013-01-11,1472.119995,1472.75,1467.579956,1472.050049,3340650000,-0.004751378979817034,,-0.06994600000007267,1464.5751349447755,1463.4328077990367,1.1423271457388182,0.21700875633478092,1464.1591402294266,1463.2984925786793,1463.0060576371422,0.0005882734704033302,,,,,,,,892897.7380684497,,,,,-0.0047513789798142555,1.0225457059732317,0.6584978809275663,,2,1,1,2
2013-01-14,1472.050049,1472.050049,1465.689941,1470.680054,3003010000,-0.09306714815373596,,-1.3699950000000172,1465.514353260964,1463.9696408509599,1.5447124100041947,0.48254948706866374,1464.9742544507483,1463.7747223477968,1463.3397096529188,0.0008197222388203967,,,,,,,,892897.7380684497,,,,,-0.09306714815373898,0.6611842320956011,0.7749959940761911,,2,1,1,2
2013-01-15,1470.670044,1473.310059,1463.76001,1472.339966,3135350000,0.11286696895667081,,1.6599120000000767,1466.564447528508,1464.5896649360739,1.9747825924341669,0.7809961081417645,1465.8949683944047,1464.327318712455,1463.7310251462702,0.001070995732834867,,,,,,,,892897.7380684497,,,,,0.11286696895666723,0.014942463980321577,0.40028061372420815,,2,2,2,2
