Date,Open,High,Low,Close,Volume,Change %,SMA,close_diff,EMA12,EMA26,MACD,signal_line,MA15,MA30,MA45,TRIX,RSI,ATR,W%,ROC,SO %K,SO %D,ADX,VAR,CCI,upper_band,lower_band,VolatilityIndex,Daily_Return,Daily_Return1,Daily_Return2,Daily_Return3,label_1d,label_3d,label_7d,label_10d
2017-03-31,322.600006,327.0,321.683319,325.883331,830304,1.1327176865005617,313.77250055,3.6499939999999924,316.067345313709,311.27143350428895,4.7959118094200335,4.0961559234442015,314.869027964709,310.2376485626039,307.3229474502581,0.015070073486311045,72.67276791686773,5.3785683571428535,-3.544980952380958,,93.29998171198828,80.86242964646927,,147822.0520155806,144.4709308625498,,,5.507428684561527,1.1327176865005724,4.088364087487192,4.6286351501328316,3.575590661117846,1,1,1,1
2017-04-03,328.0,329.233337,325.033325,325.816681,388749,-0.020452104682822103,315.2183349,-0.06664999999998145,317.5672431115999,312.348859244712,5.218383866887905,4.320601512132942,316.23748459412036,311.2427474295327,308.127022821986,0.016209993913689512,72.59706626154835,5.1214272142857125,-10.491262526875206,9.73953775155685,81.92244833106557,87.43187250493666,,147822.0520155806,170.37682518252487,,,4.558830122755208,-0.0204521046828202,2.743473569974972,4.2502206764670705,4.166896045369435,2,1,1,1
2017-04-05,328.600006,330.333344,326.0,326.466675,464571,0.1994968452827539,315.7550018,0.6499939999999924,318.93638647904606,313.3946233747334,5.541763104312679,4.564833830568889,317.51613339485533,312.22493630504675,308.92439900363877,0.017127805724876568,61.71763632466848,4.930951785714285,-15.750167036530597,3.399494681804856,80.66665499999999,85.29636168101796,,147822.0520155806,150.9543028967749,,,5.208168737088921,0.1994968452827596,1.3137492350768174,3.63473217288192,4.324677232596005,2,1,1,1
2017-04-06,326.666656,326.966675,322.700012,323.600006,214923,-0.8780893179985427,316.2900024,-2.8666690000000017,319.65386640534666,314.1505776432717,5.5032887620749875,4.7525248168701095,318.2766174704984,312.9588117692373,309.5624688730458,0.017178457455196267,61.67276056812379,5.014286642857144,-27.42701746992537,3.4196267833741203,66.33330999999998,76.3074711103552,,147822.0520155806,96.14084655390441,,,5.443701908027432,-0.8780893179985374,-0.7006571931719916,3.7456640340488963,3.895547091835747,0,0,1,1
2017-04-07,323.333344,334.799988,322.0,330.649994,775590,2.178611826107324,317.4250015,7.049987999999985,321.3455783429857,315.372756632659,5.972821710326684,4.996584195561424,319.8232895366861,314.1001783647704,310.47931779160905,0.018433147858682875,73.6787378951484,5.519047428571428,-14.302106344895666,7.371320381698824,83.03815594815539,76.67937364938511,,147822.0520155806,133.65135513776775,,,5.9556844961932445,2.1786118261073164,1.483445532980546,5.610854213950129,5.796715918214482,1,1,1,1
2017-04-10,331.666656,344.983337,331.666656,343.366669,1598616,3.8459625678989084,318.8441681,12.71667500000001,324.7334384440648,317.44637977098057,7.287058673084232,5.4546790910659855,322.76621196960036,315.9883390509143,311.9092026267565,0.021730275546876832,76.46878644509606,6.1857147857142865,-4.665709456276094,9.011058257980165,95.33429054372391,81.5685854972931,,147822.0520155806,187.34941852212492,,,8.273804855416078,3.8459625678989156,5.176636788425646,8.277710560840939,8.999525844129714,1,1,1,1
2017-04-11,345.0,350.333344,339.350006,347.883331,1029114,1.3154049032056747,320.62833405,4.516661999999997,328.29496037574717,319.7009687509079,8.593991624839248,6.082541597820638,325.9058518484003,318.0460804669844,313.4732951647236,0.02507317689465622,82.23428470491582,6.70833492857143,-6.125032500000032,11.42963408982828,93.87496749999997,90.74913799729309,,147822.0520155806,177.9614653341645,,,10.35202573065169,1.3154049032056738,7.504117598811167,7.96006838982026,11.530860666831465,1,1,1,1
2017-04-12,348.666656,351.600006,341.700012,349.233337,840570,0.3880628589243873,322.34083405,1.3500060000000076,331.5162490871707,321.88855158417397,9.627697502996739,6.791572778855858,328.82178749235027,320.0581615336306,315.02807959234434,0.027818555000113206,81.7620011399823,7.201191642857144,-5.7350628456452375,10.87359106872374,94.18270865108208,94.46398889826865,59.242670897238035,147822.0520155806,151.78067138451212,,,12.060922926430038,0.3880628589243926,5.620245981314009,7.165142791547079,11.546444003741058,2,1,1,1
2017-04-13,346.666656,350.0,342.0,343.200012,423201,-1.7275913725269598,323.7450012,-6.033324999999991,333.3137510737598,323.4671782816426,9.846572792117229,7.402572781508133,330.6190655558065,321.55118414436413,316.2529462187642,0.02867287568340877,73.47453143500036,7.547618428571427,-20.355399717088805,8.912046160274693,79.11315642081303,89.05694419063168,61.621141894406186,147822.0520155806,117.74269656096669,,,12.788429003730762,-1.7275913725269563,-0.048536161207885474,5.335310318258382,8.22515671669092,0,2,1,1
2017-04-17,341.666656,342.983337,336.0,337.149994,438114,-1.762825695938497,324.8483337,-6.050018000000023,333.9039422931814,324.4807201867061,9.423222106475293,7.806702646501566,331.43543161133067,322.55755897376,317.1615135136005,0.027991645452877266,66.7594859344313,7.6500005,-35.01618812784038,7.003432717154348,64.06960048288424,79.12182185159311,62.024766824039794,147822.0520155806,74.53430854456572,,,12.952660945255923,-1.762825695938502,-3.0853266148587055,3.2724072066467373,4.629147666369475,0,0,1,1
2017-04-18,339.666656,339.666656,332.116669,332.583344,304371,-1.3544861578731027,325.74583435,-4.5666499999999814,333.7007733249996,325.08091454324637,8.619858781753237,7.969333873551901,331.57892065991433,323.2043838141626,317.8320278825744,0.02634893941162456,62.83061156111463,7.859523214285714,-46.082384855843195,5.705057675532798,51.89713488556806,65.02663059642178,63.454926919112374,147822.0520155806,48.30038649906963,346.58967506026045,295.7703285397396,12.828896333416708,-1.3544861578730982,-4.767584086624581,2.7760623712720216,2.0559544974087713,0,0,1,1
2017-04-19,334.666656,338.0,329.333344,333.433319,389067,0.2555675187389861,326.77833405,0.8499749999999722,333.65962650576887,325.69961116967255,7.960015336096319,7.967470166060785,331.810720452425,323.8643151164747,318.5103448876799,0.024948656969846782,64.97463231284388,8.28333164285714,-44.02267137574642,6.602012431449149,53.73508703133456,56.56727413326229,65.0403961595555,147822.0520155806,37.15647222946603,346.45836054846455,298.3371980515355,12.558873358208055,0.25556751873899375,-2.845772919145478,0.8417737941951969,2.3377065829235324,2,0,1,1
2017-04-20,335.233337,339.200012,333.366669,336.966675,266802,1.0596889388849728,327.98000185,3.533356000000026,334.16840319718904,326.53420849043755,7.634194706751487,7.900815074198926,332.4552147708719,324.7096286573473,319.31279402299816,0.02425704907072011,66.61293068383102,7.8666664285714285,-35.46041838809255,7.680024638092317,55.98998195488722,53.874067957263286,62.55551906834277,147822.0520155806,47.844853263474995,347.6002247044136,298.61088976225307,12.311779639777262,1.0596889388849668,-0.05437312865560458,-1.8638949489881886,3.2162547678105273,1,2,0,1
2017-04-21,337.066681,339.216675,334.350006,336.799988,270933,-0.04946690945032417,329.2466675,-0.16668700000002445,334.5732623976215,327.294636602257,7.278625795364462,7.7763772184320334,332.99831142451296,325.4896518407443,320.07310680460694,0.023459201739034125,67.8319915335513,7.745239214285716,-36.37856272897885,8.133554897967809,50.52922136732583,53.418096784515875,60.64730779511297,147822.0520155806,44.206743721921406,348.57738757704067,299.2270598229593,11.816651486520188,-0.049466909450326044,1.267845812507067,-3.1859367817769955,4.079104374305845,2,1,0,1
2017-04-24,337.0,338.350006,335.216675,336.583344,573987,-0.06432423032033396,330.44916845,-0.21664399999997386,334.8825057210643,327.98268900208984,6.899816718974478,7.6010651185405225,333.4464404964489,326.205373915535,320.79094320440663,0.022572540572942203,67.13371449418061,7.589285642857143,-37.339392179985026,7.695185465421974,49.268044067288386,51.92908246316714,58.03461437436311,147822.0520155806,38.7431445533131,349.19131983769245,300.5220163623076,11.235757366953745,-0.06432423032033299,0.9447241233861299,-3.622218058753078,1.7944503576794315,2,1,0,1
2017-04-25,337.333344,338.100006,333.350006,335.066681,273552,-0.4506054821298622,331.45166935,-1.516662999999994,334.9108403793621,328.50742915008317,6.403411229278959,7.361534340688211,333.64897055939275,326.77707114679083,321.41162745638894,0.021380369674194006,64.48352364497767,7.6285704999999995,-41.110621402689276,6.364748394277805,44.144183619422286,47.980483018012166,54.735820365073515,147822.0520155806,26.360431590644488,349.84181735096286,301.21040844903723,10.66638020078723,-0.45060548212985674,-0.563852196956863,-2.3698516071147453,-2.4172375333262135,2,0,0,0
2017-04-26,336.666656,339.0,334.5,336.516663,381597,0.4327443109749085,332.68166970000004,1.4499819999999772,335.15789001330637,329.1007057315585,6.05718428174788,7.100664328900145,334.00743211446866,327.40543191151403,322.0683681321981,0.02049875385540728,68.20426074597577,7.627380285714286,-38.153489492725484,7.886724394737037,49.04277046430325,47.4849993836713,51.36272852529057,147822.0520155806,28.86170259402144,350.4344142689512,302.2389215977155,9.66665745865664,0.4327443109749182,-0.08412262770032841,-0.18784843875749804,-3.267379315739622,2,2,2,0
2017-04-27,336.666656,337.333344,335.149994,335.933319,174531,-0.17334773107505752,333.82416845,-0.583344000000011,335.27718678049,329.6068252329245,5.670361547565506,6.814603772633218,334.2481679751601,327.9556181752873,322.6711920829721,0.019501430416678383,67.0564779043724,7.478572214285715,-39.89818895224663,7.298368130372331,47.072014107024096,46.75298939691655,49.97782950074287,147822.0520155806,19.277502711732154,350.9850997205966,303.08490161273676,8.509480307865074,-0.1733477310750615,-0.1931245296558786,1.0072588000678628,-3.8083471968198794,2,2,1,0
