Date,Open,High,Low,Close,Adj Close,Volume,Change %,SMA,close_diff,EMA12,EMA26,MACD,signal_line,MA15,MA30,MA45,TRIX,RSI,ATR,W%,ROC,SO %K,SO %D,ADX,VAR,CCI,upper_band,lower_band,VolatilityIndex,Daily_Return,Daily_Return1,Daily_Return2,Daily_Return3,label_1d,label_3d,label_7d,label_10d
2013-01-22,6080.149902,6101.299805,6040.5,6048.5,6048.5,129000.0,-0.5557076448650888,,-33.79980499999965,6029.249513902818,6013.418857445567,15.83065645725128,7.897484480305283,6024.1124699870725,6011.154051994647,6005.845531571991,0.0021576342455537833,,55.36788500000005,,,67.14380754907056,,,17292322.6687669,,,,,-0.5557076448650932,0.153990672600971,1.6332599295088,0.7797757881839622,0,2,1,1
2013-01-23,6052.850098,6069.799805,6021.149902,6054.299805,6054.299805,137000.0,0.09588831941802489,,5.799804999999651,6033.1034048408455,6016.447075782932,16.656329057913354,9.649253395826898,6027.885886863689,6013.937648962734,6007.95223911234,0.0023216292916163196,,56.667864142857134,,,70.75290249284645,76.68637369960913,,17292322.6687669,,,,,0.09588831941803176,-0.16654734455538647,0.502153882839619,1.3865830193418682,2,2,1,1
2013-01-24,6046.200195,6065.299805,6007.850098,6019.350098,6019.350098,185200.0,-0.5772708343768529,,-34.94970699999976,6030.9875114807155,6016.662114465678,14.325397015037197,10.584482119668959,6026.818913255728,6014.286839223203,6008.447798194412,0.002085742350343974,,57.971400714285664,,,49.00444529124133,62.30038511105278,,17292322.6687669,,,,,-0.5772708343768542,-1.0349655396508322,-0.6150315258935559,0.8494416129686371,0,0,0,1
2013-01-25,6024.5,6080.549805,6014.450195,6074.649902,6074.649902,147600.0,0.9187005756381206,,55.29980400000022,6037.704802329837,6020.957506134888,16.74729619494883,11.817044934724933,6032.7977868487615,6018.1812303700935,6011.326150533785,0.0024315028186201503,,58.04994428571418,,,83.41633379580487,67.72456052663088,,17292322.6687669,,,,,0.918700575638128,0.4323369761097811,1.2129560520723326,2.0726580922098323,1,2,1,1
2013-01-28,6082.100098,6088.399902,6061.399902,6074.799805,6074.799805,113100.0,0.0024676813053847724,,0.14990299999954004,6043.411725817554,6024.94582456934,18.465901248213413,13.14681619742263,6038.048039117666,6021.834041636539,6014.085874641012,0.0026960036519423514,,56.9320940714285,,,83.50961523532831,71.97679810745817,,17292322.6687669,,,,,0.002467681305389903,0.33860232661537315,0.5894755737601326,0.8424565141854766,2,2,1,1
2013-01-29,6064.700195,6111.799805,6042.450195,6049.899902,6049.899902,157600.0,-0.4098884539290526,6024.51745605,-24.89990299999954,6044.409906768699,6026.794274749389,17.615632019310397,14.040579361800184,6039.529521977957,6023.6447423051495,6015.643006265316,0.002640578846893627,55.55664112141418,57.48207314285706,-36.156547277268196,,63.843452722731804,76.92313391795498,,17292322.6687669,79.96145069888001,,,38.562438134713375,-0.40988845392905154,0.5075266183661714,-0.23910032706151177,-0.11062635623263793,2,1,2,2
2013-01-30,6065.0,6071.950195,6044.149902,6055.75,6055.75,124200.0,0.09669743458178282,6027.64245605,5.850097999999889,6046.154536496591,6028.939143286471,17.215393210120055,14.675542131464159,6041.5570817307125,6025.716049253205,6017.386788601608,0.0026325435000313572,56.06090450689054,55.335658571428475,-32.73942811128744,1.0428398615108665,67.26057188871256,71.53787994892423,,17292322.6687669,53.930775543856114,,,38.427427538103835,0.09669743458178441,-0.31112742799840304,-0.43650931146429495,0.8980547851063659,2,2,2,1
2013-01-31,6045.649902,6058.049805,6025.149902,6034.75,6034.75,168500.0,-0.3467778557569301,6028.904956050001,-21.0,6044.399992420193,6029.369577117103,15.030415303089285,14.746516765789185,6040.706196514373,6026.298884785257,6018.141710836321,0.0023939801389479473,52.426253379915096,52.096365928571295,-45.00580424474661,0.42016806722689076,48.513294392178864,59.87243966787441,,17292322.6687669,16.80826779090886,,,38.21419335466253,-0.3467778557569252,-0.6592777751628254,-0.22732908985698932,-0.0736884828505068,2,0,2,2
2013-02-01,6040.950195,6052.950195,5983.200195,5998.899902,5998.899902,159300.0,-0.5940610298686755,6028.04245605,-35.85009799999989,6037.399978509394,6027.112564145466,10.287414363927383,13.854696285416825,6035.480409700076,6024.531208476531,6017.305110452134,0.001819618753339624,48.43053351928578,50.964216142856976,-65.9463178870976,-0.28672822786987795,12.208207318824565,42.66069119990534,,17292322.6687669,-36.84072820883115,,,38.708696589110296,-0.5940610298686754,-0.8429891539716254,-0.9150505390276018,-1.080073891208898,0,0,0,0
2013-02-04,6025.200195,6038.5,5981.25,5987.25,5987.25,141700.0,-0.19420063995593262,6027.98496095,-11.649902000000111,6029.684597200257,6024.159781616173,5.524815584083626,12.188720145150185,6029.451608487567,6022.125969219981,6015.998366519432,0.001217693028035847,49.89222020532064,51.48922314285697,-72.75117883233283,-0.01920215781875335,4.595947117653693,21.772482942885706,,17292322.6687669,-54.805060583032585,,,38.77148090935271,-0.19420063995593756,-1.1311563390166373,-0.5332817908475788,-1.5627280477339058,2,0,0,0
2013-02-05,5948.200195,5970.350098,5946.899902,5956.899902,5956.899902,136200.0,-0.5069121549960309,6025.744946299999,-30.35009799999989,6018.486951784833,6019.177568311271,-0.6906165264381343,9.612852810832523,6020.382645176621,6017.91783585095,6013.428868062066,0.0004098841741958347,45.930941631913825,49.76063778571409,-90.47907015401594,-0.7464600287319123,6.064284949882613,7.622813128786956,,17292322.6687669,-127.05019978735405,,,41.563629266600145,-0.5069121549960314,-1.2900302083764843,-1.9383833126125067,-1.5144266843018912,0,0,0,0
2013-02-06,5988.049805,5990.899902,5953.149902,5959.200195,5959.200195,157800.0,0.03861560606763792,6025.129956049999,2.300293000000238,6009.365912279474,6014.734799917843,-5.368887638368506,6.616504720992318,6012.734838904543,6014.129600957341,6011.071099668063,-0.0002320322001972173,48.82320951440589,47.8070594285712,-89.1354387656747,-0.20597513187640712,7.4592481719047905,6.039826746480365,,17292322.6687669,-105.0769637838276,,,42.48919103709806,0.038615606067644775,-0.6617831210479791,-1.9029369478950149,-1.5707780100592377,2,0,0,0
2013-02-07,5936.450195,5978.5,5927.600098,5938.799805,5938.799805,157600.0,-0.3423343625394093,6023.6374512,-20.400390000000698,5998.509588082632,6009.109985479484,-10.600397396851804,3.1731242974234943,6003.492959666475,6009.269614121384,6007.928869465103,-0.0009615051343680227,47.23686916963119,48.28564478571408,-93.91980194626488,-0.5001147242695231,6.080198053735111,6.534577058507504,21.879024677214336,17292322.6687669,-129.02717325201155,,,45.02609933491372,-0.34233436253941285,-0.8092228485531813,-1.836395623062665,-1.338189201302048,2,0,0,0
2013-02-08,5929.100098,5953.700195,5883.649902,5903.5,5903.5,192600.0,-0.5943929103365275,6021.2474609500005,-35.29980499999965,5983.892728377612,6001.287023592115,-17.394295214502563,-0.9403596049617171,5990.993839708166,6002.445768049037,6003.3884838361855,-0.0019075774242670724,45.71762781608535,51.149937428571256,-91.29953695399996,-0.803182608273919,8.700463046000037,7.413303090546646,22.642334503169405,17292322.6687669,-158.83209448436256,,,50.055586922102506,-0.5943929103365297,-0.8964377927866701,-2.514139454237708,-2.8174447048158484,0,0,0,0
2013-02-11,5920.049805,5924.149902,5879.100098,5897.850098,5897.850098,122000.0,-0.09570427712374263,6014.9374756,-5.649902000000111,5970.65540062721,5993.6250291038095,-22.96962847659961,-5.346213379289296,5979.350871994646,5995.697660303938,5998.799858365047,-0.0027250097844984393,37.14869326153485,50.024937357142726,-91.9424049811975,-2.094931334984203,8.057595018802504,7.61275203951255,24.23821837283503,17292322.6687669,-146.23287862383208,,,57.13714415827322,-0.09570427712374203,-1.0295021981553087,-2.268526484112848,-2.912848368342235,2,0,0,0
2013-02-12,5894.350098,5927.649902,5886.450195,5922.5,5922.5,142800.0,0.4179472450200006,6008.2324707,24.64990200000011,5963.246877453794,5988.356508429453,-25.109630975659456,-9.298896898563328,5972.244512995315,5990.97523060691,5995.482473218741,-0.0031241384984884704,36.120850577741244,49.49278049999988,-81.34939551084172,-2.214115111286317,18.650604489158276,11.802887517986939,26.38156845840708,17292322.6687669,-113.79067349483702,6107.960792856,5901.755808677333,59.79710545035566,0.41794724501999564,-0.27446294765276485,-1.2735652077563222,-2.1058183451578056,2,2,0,0
2013-02-13,5943.149902,5969.5,5922.950195,5932.950195,5932.950195,142600.0,0.17644905023217472,6004.78747555,10.450195000000349,5958.58584938398,5984.252337064308,-25.666487680328828,-12.572415054916428,5967.3327232459005,5987.231679922594,5992.763678513578,-0.0033204974773223196,42.149041676835644,48.74637285714276,-76.85854542137412,-1.1479777381137708,23.141454578625883,16.616551362195555,27.08639722646986,17292322.6687669,-73.2544844357401,6109.187529541186,5896.509084992147,62.12360730460426,0.17644905023217136,0.4988599136105759,-0.9069239634222666,-2.0278215745365915,2,2,0,0
2013-02-14,5933.200195,5940.200195,5884.549805,5896.950195,5896.950195,143800.0,-0.606780755219205,5997.67497555,-36.0,5949.103441017214,5977.785511726212,-28.682070708997344,-15.79434618573261,5958.534907215163,5981.407067992104,5988.597874882553,-0.0038192847899959827,33.74096998046991,48.0,-92.32912785747492,-2.355444353670743,7.670872142525078,16.487643736769744,29.088342246146958,17292322.6687669,-98.43292925474799,6112.191746204997,5886.001547995003,65.99856449701737,-0.6067807552192,-0.01525815314134049,-1.0063910420900632,-2.283438502009191,0,2,0,0
2013-02-15,5869.950195,5899.950195,5853.899902,5887.399902,5887.399902,125100.0,-0.16195308904080052,5988.82497555,-9.550293000000238,5939.61058886072,5971.090281376122,-31.47969251540235,-18.93141545166656,5949.643031563267,5975.342089541001,5984.197963018094,-0.004294486602306976,29.01848252628163,49.36073521428573,-87.01046428854218,-2.9186729579232815,12.989535711457814,14.600620810869591,31.116411707609746,17292322.6687669,-110.347916738983,6114.784250327412,5874.825710539254,68.40372636601353,-0.16195308904080438,-0.5926567834529318,-1.2048645900542738,-1.8586741206137898,2,0,0,0
2013-02-18,5888.649902,5911.0,5878.450195,5898.200195,5898.200195,114300.0,0.18344758602741873,5979.6199950499995,10.800293000000238,5933.239759035994,5965.691015718631,-32.451256682636995,-21.635383697860647,5943.212676992858,5970.365193119001,5980.458929626003,-0.004540206102182947,27.803288764300532,46.732177714285754,-82.8226794641329,-3.0268091988602546,20.316548256140244,13.658985370041046,33.30562668308069,17292322.6687669,-86.11499591856881,6116.855106607785,5866.741540458881,67.54452707709288,0.18344758602742928,-0.5857119789963111,-0.6836332480144833,-1.4873239801244253,2,0,0,0
2013-02-19,5900.200195,5947.549805,5883.149902,5939.700195,5939.700195,101000.0,0.703604466243446,5974.1800048000005,41.5,5934.233672261226,5963.765769739473,-29.532097478247124,-23.214726453937942,5942.773616743751,5968.386806143581,5978.68681072922,-0.0042840828112732,37.12124712498199,49.346435571428565,-66.73116507531203,-1.7987898652558427,42.02808413776245,25.1113893684535,33.97395392719319,17292322.6687669,-53.40319384917433,6116.153079813095,5863.31023392024,66.07024375976192,0.7036044662434521,0.7249510100364686,0.6131988650800432,-0.28873587407814333,1,1,1,2
2013-02-20,5966.299805,5971.0,5937.549805,5943.049805,5943.049805,135400.0,0.05639358705038511,5968.6175048,3.349609999999302,5935.590000374884,5962.231253832846,-26.641253457962193,-23.900031854742792,5942.808140275782,5966.7521609085115,5977.137375697515,-0.004005934467908347,36.75438170291983,49.38574214285719,-65.43236272562704,-1.8375370163883056,44.787627114921875,35.71075316960819,34.76237853979472,17292322.6687669,-22.12236883118719,6116.19362291864,5861.373011148026,63.60707670390525,0.05639358705038651,0.9452373530986877,0.7663759886899683,-0.27101606711503834,2,1,1,2
2013-02-21,5909.649902,5921.149902,5844.399902,5852.25,5852.25,159400.0,-1.5278318031864413,5960.2624999,-90.79980499999965,5922.768461855671,5954.084494289672,-31.31603243400059,-25.383231970594352,5931.488372741309,5959.364924720866,5971.707489797624,-0.004668104060217745,32.44010143465779,51.45002092857145,-97.0642853972913,-2.776048830512797,4.044355505683409,30.286688919455912,36.342588358118995,17292322.6687669,-91.27619255343123,6121.601533012711,5848.205107587289,67.45088737761043,-1.5278318031864393,-0.7790545163074165,-1.18615449556775,-1.457361888628264,0,0,0,0
2013-02-22,5837.950195,5873.799805,5835.799805,5850.299805,5850.299805,157000.0,-0.03332384980136993,5949.04499505,-1.950195000000349,5911.61943772403,5946.396739527474,-34.77730180344406,-27.262045937164295,5921.339801773645,5952.3284653840365,5966.428894806423,-0.005193837747293977,23.446593298813013,50.07502092857145,-94.7463768115942,-3.6932185495354406,9.348801374379512,19.393594664994936,36.89581880862338,17292322.6687669,-99.41665757955859,6126.391056924898,5836.682250341768,66.06754524599621,-0.033323849801364415,-1.5051330381162562,-1.3930740573156066,-0.9011636317438867,2,0,0,0
2013-02-25,5870.549805,5878.399902,5825.0,5854.75,5854.75,125100.0,0.07606781102391658,5938.0425048,4.450195000000349,5902.870293458795,5939.608092155068,-36.737798696273785,-29.157196488986195,5913.0160765519395,5946.03308052055,5961.573290684405,-0.005538303793094932,24.218008058596737,51.00714978571432,-89.62691065985905,-3.622338382556784,17.932500044514782,10.441885641525904,37.00050851289008,17292322.6687669,-92.76159589971518,6126.952739627242,5824.833913972758,62.23455978190227,0.07606781102392324,-1.48576585923462,-0.7156274617306709,-0.730776423337979,2,0,0,0
2013-02-26,5838.299805,5838.850098,5748.600098,5761.350098,5761.350098,157400.0,-1.5952842051325855,5923.615014600001,-93.39990200000011,5881.097955695903,5926.40379629173,-45.30584059582725,-32.38692531035441,5894.057829232947,5934.118049390193,5952.867934480735,-0.006729566420448398,20.86832555782793,55.892857071428615,-96.05690546615176,-4.769497159855658,5.545891881241426,10.942397766711908,39.176442042085036,17292322.6687669,-144.71231150030565,6132.990352989155,5799.112967277512,68.1077891969755,-1.5952842051325866,-1.5532470759109762,-2.1410097173317553,-2.720977661460534,0,0,0,0
2013-02-27,5784.899902,5818.200195,5749.700195,5796.899902,5796.899902,175200.0,0.6170394680986568,5910.6725097,35.54980400000022,5868.144408973456,5916.810915233083,-48.66650625962666,-35.64284150020886,5881.913088328829,5925.2652656876,5946.086715677226,-0.007290875399524558,25.345293674654272,57.150006928571464,-84.391711186852,-4.274451521281425,21.717547339566813,15.065313088441009,39.56251381718181,17292322.6687669,-126.41259658548697,6136.547837737909,5781.8921361287585,66.24581208989196,0.6170394680986495,-0.9127720763021571,-1.7174780382306138,-2.293130542620377,1,0,0,0
2013-02-28,5834.350098,5849.899902,5671.899902,5693.049805,5693.049805,334900.0,-1.7914764573418118,5893.58749995,-103.85009700000046,5841.2067775929245,5900.236018178781,-59.029240585856314,-40.320121317338355,5858.305177912725,5910.2836230625935,5935.085110865172,-0.008757826413426288,21.890444467495556,64.8607002857143,-94.44957702735593,-5.662209619288295,7.071178893428362,11.444872704745535,39.21292061285251,17292322.6687669,-151.44961272646069,6147.140628640781,5748.222652559219,75.91827725576559,-1.79147645734181,-2.761863358811228,-4.152573057603637,-3.4577261678907685,0,0,0,0
2013-03-01,5702.450195,5739.450195,5679.899902,5719.700195,5719.700195,174500.0,0.4681214974897152,5879.6275146,26.650390000000698,5822.5134571940125,5886.862994239611,-64.34953704559848,-45.12600446299038,5840.979555048634,5897.987918026298,5925.720549305817,-0.009620494672895438,26.678983673251864,65.89644950000002,-86.96118924659964,-4.65418179268029,15.981369889086514,14.923365374027233,39.07018915441658,17292322.6687669,-147.8494176180318,6147.207249749532,5725.176050983802,81.0316963929199,0.46812149748970444,-0.7229191472751834,-3.7581648703682586,-2.848451095415325,2,0,0,0
2013-03-04,5704.700195,5712.0,5663.600098,5698.5,5698.5,144900.0,-0.37065220688548006,5865.1900146,-21.20019500000035,5803.434463779549,5872.910179851492,-69.47571607194277,-49.99594678478086,5823.169610667555,5885.117729766537,5915.841394988172,-0.01047156523693544,26.26002200333808,66.96076307142864,-89.33702325101298,-4.822748340222974,11.353257360504982,11.468602047673288,39.55173766809083,17292322.6687669,-141.78214871251902,6144.075847516066,5702.720799550601,86.39332626591062,-0.37065220688547557,-1.697457324837556,-2.62719466871716,-3.385781906305748,2,0,0,0
2013-03-05,5722.450195,5790.100098,5722.399902,5784.25,5784.25,154400.0,1.504781960164947,5856.5575195,85.75,5800.483007813465,5866.342759121751,-65.85975130828683,-53.168707689482055,5818.304659334111,5878.610134297729,5910.120029988687,-0.01020376484024353,36.99046246714573,70.14648435714291,-63.13780194014414,-2.8983179982936047,39.24851674155708,22.194381330382864,40.96084210699412,17292322.6687669,-74.7701766250014,6135.699684910915,5693.480295489086,85.36685931781699,1.5047819601649557,1.6019567388977085,-1.1289986359938293,-2.6171387426398605,1,1,0,0
2013-03-06,5816.399902,5828.700195,5795.049805,5818.600098,5818.600098,156900.0,0.5938556943423823,5849.527514650001,34.35009799999989,5803.270252457547,5862.806265705325,-59.5360132477781,-54.44216880114127,5818.341589167348,5874.738519052714,5906.140902510918,-0.009548862923569915,39.89362560944074,69.34647042857146,-50.778009451397054,-2.359378648127468,50.42291783163937,33.67489731123381,40.134975935377405,17292322.6687669,-31.521585940417683,6124.018231060952,5689.44843553905,82.19980163098153,0.5938556943423934,1.7291099118526356,-0.617445697937574,-2.0940377597929243,1,1,0,0
2013-03-07,5801.299805,5878.0,5801.299805,5863.299805,5863.299805,134700.0,0.7682209852394539,5845.752514649999,44.69970699999976,5812.505568233309,5862.842824171597,-50.33725593828876,-53.62118622857077,5823.961366146429,5874.000537500927,5904.2782460973995,-0.008475069986339576,44.75621896733859,71.53574914285718,-35.035858599590675,-1.27130064119075,64.96414140040932,51.545191991201925,37.4937639066188,17292322.6687669,0.23348608203168178,6115.100504466211,5687.962809267121,79.57600207958488,0.7682209852394597,2.8919856979906933,1.7695454236566994,0.18881293519585887,1,1,1,2
2013-03-08,5883.649902,5952.850098,5883.0,5945.700195,5945.700195,150800.0,1.405358633200593,5847.8625244,82.4003900000007,5832.997049274338,5868.980407195923,-35.98335792158559,-50.093620567173744,5839.178719753125,5878.626321855706,5906.079200397513,-0.00667915223688943,52.75098705774394,75.60721257142866,-8.230257991428912,0.7148334886084585,91.76974200857109,69.05226708020659,34.03314657487049,17292322.6687669,67.55807729053325,6101.366875533413,5693.099791066588,81.71844665571226,1.4053586332005874,2.7912036132601523,2.5668942972201805,1.6306923265448052,1,1,1,1
2013-03-11,5946.100098,5971.200195,5930.350098,5942.350098,5942.350098,125400.0,-0.056344869235380735,5850.0875244,-3.35009700000046,5849.820595232132,5874.415199107337,-24.594603875204484,-44.993817228779896,5852.075142033985,5882.737533219854,5907.6561959454475,-0.005190280234471651,52.90963332228098,73.92508357142871,-9.379092295930068,0.7545122249731346,90.62090770406994,82.45159703768344,31.47756635496168,17292322.6687669,80.80069147778832,6086.523434820266,5699.113251313068,83.73212849476954,-0.0563448692353796,2.1268002254105074,4.379028842871686,1.4962226909774097,2,1,1,1
2013-03-12,5944.600098,5952.0,5893.649902,5914.100098,5914.100098,115900.0,-0.4754011381710388,5849.6675293,-28.25,5859.709749504112,5877.354821247533,-17.645071743421795,-39.524068131708276,5859.828261529737,5884.760924495993,5907.936365599993,-0.004220198293169046,49.453345818123374,75.70364807142869,-18.56309460136496,-0.1418303419164223,81.43690539863505,87.94251837042536,30.54204851847637,17292322.6687669,57.03707810356606,6072.942567323473,5703.640798543192,83.37007936768936,-0.47540113817104146,0.866411315973979,3.3987778445090253,2.6512882814225396,2,1,1,1
2013-03-13,5884.799805,5893.850098,5842.25,5851.200195,5851.200195,116700.0,-1.063558309086965,5845.5800293,-62.89990299999954,5858.40058727271,5875.417441525494,-17.01685425278356,-35.02262535592334,5858.749753213519,5882.5957161414135,5905.469575573907,-0.004037945267980947,45.01980487445637,73.78937628571443,-39.01169120892697,-1.3778979649769334,60.98830879107303,77.68204063125934,28.42675521383288,17292322.6687669,13.399874651101747,6055.32800570294,5707.618706497061,81.04353153667074,-1.0635583090869685,-1.589383872390155,2.6796559620952944,0.9367126208487054,0,0,1,1
2013-03-14,5845.950195,5920.149902,5791.75,5908.950195,5908.950195,149000.0,0.9869769974602649,5846.1800293,57.75,5866.177449999986,5877.901349190272,-11.72389919028683,-30.36288012279604,5865.0248084368295,5884.296005100032,5905.620906853302,-0.003263195685459365,50.7121653487845,80.2465121428573,-20.237314814630864,0.20349502036111397,79.76268518536914,74.06263312502573,26.733842231706074,17292322.6687669,24.703420479771655,6041.646382703263,5712.913675830069,81.4870703504135,0.9869769974602619,-0.5620655540177758,2.15585763063492,3.7923502761276247,1,0,1,1
2013-03-15,5914.899902,5945.649902,5861.0,5872.600098,5872.600098,152200.0,-0.6151701368334206,5845.4400391,-36.35009700000046,5867.165549692296,5877.5086639169185,-10.343114224622695,-26.35892694316137,5865.971719632226,5883.5414304484175,5904.185219511854,-0.002975806171887651,49.148752401093546,82.47865500000015,-32.054637811118866,-0.25138098730090686,67.94536218888113,69.56545205510776,24.86774895646277,17292322.6687669,40.804527984652424,6030.885706755238,5715.254364844761,81.15958952529014,-0.6151701368334255,-0.7017128440899109,0.9280582801791304,2.6732153397421126,0,0,1,1
2013-03-18,5816.75,5850.200195,5814.350098,5835.25,5835.25,102700.0,-0.6360061536068162,5842.29252935,-37.35009799999989,5862.255465124251,5874.378392515666,-12.122927391415033,-23.511727032812104,5862.131504678198,5880.425854290455,5901.188036054817,-0.003100112977333218,46.48656839686401,79.05723342857156,-44.19705855944517,-1.067278032599915,55.80294144055483,67.8369962716017,21.5006523018948,17292322.6687669,-8.092021448254615,6020.314351390934,5715.692386875732,80.22099966575831,-0.6360061536068157,-0.27259697956720397,-0.4783962262356061,2.3997543213126264,0,2,2,1
2013-03-19,5859.5,5863.600098,5724.299805,5745.950195,5745.950195,182300.0,-1.5303509703954332,5832.605029349999,-89.29980499999965,5844.362346643597,5864.865192699691,-20.502846056093404,-22.909950837468365,5847.6088409684235,5871.750005303975,5894.438564704607,-0.0040955833317369,39.734015771951356,84.11439721428587,-73.22819537342333,-3.261949149606868,26.771804626576674,50.17336941867088,19.214763027135067,17292322.6687669,-50.71430022677269,6015.757955870754,5706.185468595914,79.53463525432205,-1.5303509703954354,-2.7585272276948003,-3.359570672062788,-0.6621395167912807,0,0,0,0
2013-03-20,5740.549805,5745.299805,5682.299805,5694.399902,5694.399902,187600.0,-0.897158716148605,5820.172534200001,-51.55029300000024,5821.291201313813,5852.238134129343,-30.94693281553009,-24.517347233080713,5828.45772359737,5860.308063155331,5885.741231543538,-0.005411440684355098,37.46536096647524,75.94656792857164,-89.98706297547098,-4.183877153289305,10.01293702452902,30.862561030553508,16.27744312708459,17292322.6687669,-102.36014596162114,6013.800774937869,5690.489296662131,80.78583641497606,-0.8971587161486044,-3.034434373637811,-4.172594880995848,-2.134537412919828,0,0,0,0
